FOODS_1_001,FOODS_1_002,FOODS_1_003,FOODS_1_004,FOODS_1_005,FOODS_1_006,FOODS_1_008,FOODS_1_009,FOODS_1_010,FOODS_1_011,FOODS_1_012,FOODS_1_013,FOODS_1_014,FOODS_1_015,FOODS_1_016,FOODS_1_017,FOODS_1_018,FOODS_1_019,FOODS_1_020,FOODS_1_021,FOODS_1_022,FOODS_1_023,FOODS_1_024,FOODS_1_025,FOODS_1_026,FOODS_1_027,FOODS_1_028,FOODS_1_029,FOODS_1_030,FOODS_1_031,FOODS_1_032,FOODS_1_033,FOODS_1_034,FOODS_1_035,FOODS_1_036,FOODS_1_037,FOODS_1_038,FOODS_1_039,FOODS_1_040,FOODS_1_041,FOODS_1_042,FOODS_1_043,FOODS_1_044,FOODS_1_045,FOODS_1_046,FOODS_1_047,FOODS_1_048,FOODS_1_049,FOODS_1_050,FOODS_1_051,FOODS_1_052,FOODS_1_053,FOODS_1_054,FOODS_1_055,FOODS_1_056,FOODS_1_057,FOODS_1_058,FOODS_1_059,FOODS_1_060,FOODS_1_061,FOODS_1_062,FOODS_1_063,FOODS_1_064,FOODS_1_065,FOODS_1_066,FOODS_1_067,FOODS_1_068,FOODS_1_069,FOODS_1_070,FOODS_1_071,FOODS_1_072,FOODS_1_073,FOODS_1_074,FOODS_1_075,FOODS_1_076,FOODS_1_077,FOODS_1_078,FOODS_1_079,FOODS_1_080,FOODS_1_081,FOODS_1_082,FOODS_1_083,FOODS_1_084,FOODS_1_085,FOODS_1_086,FOODS_1_087,FOODS_1_088,FOODS_1_089,FOODS_1_090,FOODS_1_091,FOODS_1_092,FOODS_1_093,FOODS_1_094,FOODS_1_095,FOODS_1_096,FOODS_1_097,FOODS_1_098,FOODS_1_099,FOODS_1_101,FOODS_1_102,FOODS_1_103,FOODS_1_104,FOODS_1_105,FOODS_1_106,FOODS_1_107,FOODS_1_108,FOODS_1_109,FOODS_1_110,FOODS_1_111,FOODS_1_112,FOODS_1_113,FOODS_1_114,FOODS_1_115,FOODS_1_116,FOODS_1_117,FOODS_1_118,FOODS_1_119,FOODS_1_120,FOODS_1_121,FOODS_1_122
8.006967,1.9969755,13.094299,1.2829914,0.0,10.00229,0.0,0.7331381,0.0,9.983135,26.003668,17.003027,0.0,10.496699,10.001836,0.0,16.941517,38.00283,0.0,0.0,1.422287,1.010263,13.038394,2.4780054,12.982403,0.16129017,0.0,8.002017,4.9839644,14.025657,99.11562,0.16862202,3.0041237,15.994135,10.973977,3.0196087,24.06452,0.0,22.402672,0.0,0.71847534,0.0,25.08705,24.009075,86.16622,7.020521,0.0,4.00724,0.0,0.0,0.0,4.987629,34.023,13.382884,0.0,0.0,0.0,0.0,0.0,33.911304,1.999265,13.963073,4.9775467,0.0,9.029693,27.996887,0.0,2.995144,0.0,0.0,6.0032997,7.987992,0.0,0.0,2.0128314,0.0,0.0,0.0,8.996697,3.0058646,0.0,16.07285,1.0000001,89.595314,32.998535,3.9902883,13.9992695,3.5043993,0.0,15.963615,0.0,4.998167,16.97525,0.0,11.793436,0.0,0.0,0.0,11.008063,5.991475,16.012096,0.0,1.9941349,49.71618,0.0,11.992856,0.87243366,0.0,0.0,6.9974346,1.590909,0.0,0.0,9.976537,12.961878,0.0,0.0,0.0,21.051138,0.0
4.9672837,5.9909267,14.180171,1.363636,0.0,7.9536214,0.0,0.8431082,1.0007331,13.983872,28.996157,7.0252013,0.0,15.36565,2.0101736,0.0,17.968307,29.01292,0.0,0.0,1.5102644,4.0022006,17.012012,2.5953083,4.9965153,0.27126122,0.0,0.99688494,10.001376,12.021994,82.2558,0.44721413,1.9937681,10.99597,13.01814,3.0196087,22.69721,0.0,16.041424,0.0,0.68914986,0.0,31.107964,12.9674635,74.83763,11.956832,0.0,1.9761711,0.0,0.0,0.0,1.9950532,21.998816,7.9827795,0.0,0.0,0.0,0.0,0.0,28.06452,3.998537,8.017502,4.9775467,0.0,7.001281,15.896536,0.0,5.012283,0.0,0.0,19.3125,4.983962,0.0,0.0,2.0128314,0.0,0.0,0.0,6.992487,4.001558,0.0,13.035462,0.0,41.997807,40.06964,9.002475,5.9496903,3.5923758,0.0,14.986256,0.0,0.99963313,8.487625,0.0,15.262099,0.0,0.0,0.0,2.011089,5.991475,18.008064,0.0,2.096774,47.60621,0.0,15.99047,0.97507286,0.0,0.0,5.9977946,1.70088,0.0,0.0,4.0010076,12.05049,0.0,0.0,0.0,32.06249,0.0
12.010446,1.9969755,14.499539,1.4662752,0.0,3.9768186,0.0,0.9457474,0.0,9.983135,30.028048,7.0252013,0.0,12.962793,4.020347,0.0,16.941517,33.099243,0.0,0.0,1.590909,4.0022006,25.95262,2.734604,7.9858875,0.3739004,0.0,7.032073,6.990927,3.0054955,89.919334,0.7111435,0.99688494,4.99817,16.998898,3.0196087,23.03904,-0.007331848,19.498632,0.0,0.71847534,0.0,23.882872,13.994589,75.86748,30.056635,0.0,1.9761711,0.0,0.0,0.0,2.9925761,24.048384,5.9870806,0.0,0.0,0.0,0.0,0.0,28.06452,3.998537,12.97214,8.022639,0.0,7.001281,28.945934,0.0,3.9731488,0.0,0.0,10.5057745,24.03226,0.0,0.0,6.0120044,0.0,0.0,0.0,11.000915,5.992944,0.0,23.033537,0.0,51.09732,46.905064,18.00495,12.016034,3.6656895,0.0,16.028776,0.0,1.9992663,11.512927,0.0,16.510807,0.0,0.0,0.0,2.9989915,3.0227244,20.004034,0.0,2.2067451,48.397446,0.0,11.052241,1.0850439,0.0,0.0,19.992664,1.8108501,0.0,0.0,8.002015,11.037845,0.0,0.0,0.0,23.965906,0.0
12.974251,5.005407,16.03253,1.5469208,0.0,10.00229,0.0,1.0483875,0.0,13.983872,11.969943,14.050403,0.0,13.152496,2.9907446,0.0,20.021826,73.14526,0.0,0.0,1.6568918,3.0113647,11.051592,2.8005867,4.9965153,0.43988228,0.0,7.9750724,5.987446,10.01833,93.495705,0.8431082,0.99688494,8.9967,21.947954,7.9717746,23.3125,-0.007331848,18.530607,0.0,0.8064518,0.0,25.08705,11.041613,59.046177,2.9617894,0.0,1.9761711,0.0,0.0,0.0,1.9950532,6.9685693,11.035012,0.0,0.0,0.0,0.0,0.0,44.903214,3.998537,11.981208,8.022639,13.125,7.001281,17.082859,0.0,18.031984,0.0,0.0,19.3125,10.99203,0.0,0.0,3.9991765,0.0,0.0,0.9979836,13.005131,4.997251,0.0,30.12079,0.0,55.99706,34.884163,14.014662,12.016034,3.746334,0.0,14.986256,0.0,0.99963313,13.949961,1.0208935,14.984608,0.0,0.0,0.0,8.009071,5.019885,20.004034,0.0,2.2873898,51.16679,0.0,15.049854,1.195015,0.0,0.0,16.993773,1.8988266,0.0,0.0,12.003023,12.05049,0.0,0.0,0.0,11.982964,0.0
8.006967,3.0084314,18.076525,1.6348972,0.0,17.955927,0.0,1.1803522,1.0007331,8.001469,21.979288,2.9526248,0.0,13.026031,2.9907446,0.0,22.075342,73.962524,0.0,0.0,1.708211,5.031891,16.018597,2.8885632,2.007149,0.61583614,0.0,8.002017,4.9839644,10.01833,93.495705,0.97507286,1.9937681,9.996335,19.043076,5.012554,28.09806,-0.007331848,24.753576,0.0,1.0557184,0.0,31.107964,16.947582,82.04673,10.969579,0.0,3.019154,0.0,0.0,0.0,1.9950532,21.998816,3.0522332,0.0,0.0,0.0,0.0,0.0,24.088701,4.9981694,9.999355,8.022639,13.125,7.9827724,22.065334,0.0,3.9731488,0.0,0.0,6.0032997,4.983962,0.0,0.0,5.0055904,0.0,0.0,0.0,4.9882708,4.997251,0.0,22.021074,0.0,72.096245,31.112906,14.987901,8.982862,3.7829914,0.0,8.014384,0.0,3.9985337,16.471035,1.0208935,14.984608,0.0,0.0,0.0,5.0100803,14.034092,14.016128,0.0,2.3753662,48.92494,0.0,15.99047,1.2829914,0.0,0.0,7.997074,1.986803,0.0,0.0,3.0137434,11.037845,0.0,0.0,0.0,26.07103,0.0
8.970762,5.005407,18.332022,1.7228737,0.0,12.050958,0.0,1.2903223,1.0007331,6.991936,21.050592,8.043345,0.0,15.049489,7.0110917,0.0,31.059464,75.1884,0.0,0.0,1.7741938,5.0124636,13.038394,3.005865,7.0036645,0.7478008,0.0,3.9875362,3.0104487,7.012834,103.202866,1.1217012,1.9937681,5.9978,35.93438,7.9717746,34.661106,-0.007331848,23.785551,0.0,1.0923758,0.0,25.889835,16.04884,74.15105,8.007789,0.0,4.995325,0.0,0.0,0.0,1.9950532,19.94923,5.9870806,0.0,0.0,0.0,0.0,0.0,17.072578,2.9988973,17.025936,4.9775467,0.0,7.9827724,22.065334,0.0,0.0,0.0,0.0,9.004949,12.971954,0.0,0.0,5.0055904,0.0,0.0,0.0,2.0042164,8.998809,0.0,30.12079,0.0,75.946014,24.041798,16.983046,17.03244,3.8343105,0.0,13.031521,0.0,5.9978004,17.647549,1.9907455,15.539592,0.0,0.0,0.0,2.9989915,1.9971608,16.987902,0.0,2.4706745,53.276756,0.0,13.991655,1.4076242,0.0,0.0,2.9989045,2.0747805,0.0,0.0,3.0137434,7.9999075,0.0,0.0,0.0,16.031244,0.0
4.9672837,3.0084314,18.523642,1.818182,0.0,26.030066,0.0,1.4296188,0.0,13.983872,17.954908,20.973797,0.0,16.440617,5.000918,0.0,43.89398,73.14526,0.0,0.0,1.8108501,3.0113647,13.038394,3.1158361,2.989372,0.8137827,0.0,10.992668,3.0104487,14.025657,115.464645,1.2976542,0.0,7.99707,30.017052,3.9858835,34.387646,-0.007331848,24.61528,0.0,0.86510277,0.0,30.30518,7.061494,90.28572,15.028324,0.0,3.019154,0.0,0.0,0.0,0.9975266,21.998816,11.035012,0.0,0.0,0.0,0.0,0.0,21.983881,2.9988973,13.963073,4.9775467,0.0,6.019798,22.065334,0.0,0.0,0.0,0.0,6.0032997,10.99203,0.0,0.0,3.9991765,0.0,0.0,2.0010078,4.008433,4.997251,0.0,28.47553,0.0,113.74405,23.098984,14.987901,12.016034,3.9002934,0.0,18.96087,0.0,7.492302,21.261084,0.0,13.04216,0.0,0.0,0.0,5.997983,3.9943216,18.939518,0.0,2.5879765,54.72737,0.0,13.051041,1.5395899,0.0,0.0,15.994134,2.1407623,0.0,0.0,8.002015,9.012553,0.0,0.0,0.0,23.965906,0.0
6.969028,1.9969755,20.376009,1.8988266,0.0,3.9768186,0.0,1.5615835,0.0,21.985334,20.018688,9.977826,0.0,17.389116,0.9805709,0.0,17.968307,44.949608,0.0,0.0,1.876833,3.0113647,18.998816,3.2111435,4.9965153,0.87243366,0.0,5.9543614,4.0139303,13.023826,84.81029,1.4369497,0.99688494,4.99817,16.998898,7.9717746,35.754944,-0.007331848,24.062128,0.0,0.8870964,0.0,25.488441,15.021714,86.852806,20.951889,0.0,1.9761711,0.0,0.007331848,0.0,1.9950532,21.042337,5.047932,0.0,0.0,0.0,0.0,0.0,36.951607,3.998537,9.008434,10.013657,0.0,9.029693,9.964983,0.0,0.0,0.0,0.0,6.0032997,7.987992,0.0,3.001466,2.0128314,0.0,0.0,0.0,4.008433,3.0058646,0.0,27.209951,0.0,107.79434,36.0627,32.01961,13.9992695,3.9662752,0.0,14.008888,0.0,4.998167,21.597227,1.9907455,13.180898,0.0,0.0,0.0,2.011089,5.991475,14.991933,0.0,2.7052784,54.19988,0.0,11.052241,1.6348972,0.0,0.0,8.996699,2.1774197,0.0,0.0,4.0010076,6.987262,0.0,0.0,0.0,20.079548,0.0
14.01219,3.0084314,17.501648,1.9721403,0.0,6.0254707,0.0,1.6935482,0.0,17.984604,15.994323,13.032259,0.0,17.894981,7.9916625,0.0,30.032705,42.089153,0.0,0.0,1.9134893,3.0307915,24.959219,3.3064518,4.014298,0.9457474,0.0,8.891128,9.967924,8.014666,65.90677,1.5542526,0.99688494,3.998535,20.979656,3.0196087,35.002934,-0.007331848,26.966185,0.0,0.93108463,0.0,27.49543,15.021714,64.88216,13.053788,0.0,4.00724,0.0,0.08064556,0.0,1.9950532,34.023,7.0436153,0.0,0.0,0.0,0.0,0.0,35.080643,5.997802,9.008434,9.018145,0.0,11.974158,27.047842,0.0,0.9780049,0.0,0.0,9.996059,3.0040293,0.0,0.0,2.992759,0.0,0.0,2.0010078,4.008433,4.997251,0.0,33.031612,0.0,80.14579,34.884163,33.91743,12.016034,4.0175953,0.0,11.011641,0.0,0.99963313,21.597227,1.9907455,12.487176,0.0,0.0,0.0,5.997983,5.991475,12.99597,0.0,2.8079176,57.62858,0.0,7.9952426,1.7375364,0.0,0.0,23.88013,2.2580643,0.0,0.0,1.9745216,9.012553,0.0,0.0,0.0,17.974424,0.0
10.008711,1.9969755,19.481764,2.0307922,0.0,13.015033,0.0,1.8108501,0.0,9.983135,20.018688,8.043345,0.0,17.452347,2.0101736,0.0,35.936584,27.78705,0.0,0.0,1.9501467,0.0,19.992216,3.3870964,5.978739,1.0117302,0.0,9.106669,5.987446,17.031164,67.95039,1.6642227,0.99688494,4.99817,13.986438,5.012554,37.258984,-0.007331848,24.61528,0.0,1.1290321,0.051320076,26.69262,16.947582,74.83763,9.98231,0.0,4.00724,0.0,0.31524944,0.0,2.9925761,15.030246,11.974161,0.0,0.0,0.0,0.0,0.0,28.06452,2.9988973,7.0265813,3.982042,0.0,7.9827724,17.082859,0.0,0.9780049,0.0,0.0,4.002199,13.996059,0.0,0.0,1.0064139,0.0,0.0,0.0,4.008433,5.992944,0.0,28.981762,0.0,81.89572,34.884163,29.97581,15.982504,4.0542526,0.0,9.96912,0.0,0.0,23.193914,1.9907455,14.707115,0.0,0.0,0.0,2.9989915,7.017046,12.508064,0.0,2.9472141,59.211052,0.0,17.04867,1.8621702,0.0,0.0,35.875732,2.3387098,0.0,0.0,8.002015,5.974616,0.0,0.0,0.0,29.957388,0.0
16.681175,1.9969755,18.970768,2.096774,0.0,7.9536214,0.029325485,1.986803,0.0,14.9934,15.478371,8.043345,0.0,16.061218,2.9907446,0.0,26.952429,42.089153,0.0,0.0,1.9941349,4.021628,22.972418,3.467742,4.014298,1.0630503,0.0,6.2507343,8.99789,5.0091596,60.79772,1.7521992,0.0,10.99597,21.947954,3.0196087,36.165134,-0.007331848,26.551311,0.0,1.3123169,0.06598282,28.900291,24.009075,73.46446,8.007789,0.0,1.9761711,0.0,0.6304989,0.0,4.987629,18.036291,7.0436153,0.0,0.0,0.0,0.0,0.0,29.935486,5.997802,7.0265813,8.022639,0.0,10.011184,18.980951,0.0,0.9780049,0.0,0.0,19.3125,10.99203,0.0,0.0,2.0128314,0.0,0.0,0.0,4.9882708,11.253208,0.0,31.259802,0.0,69.996315,41.012455,18.97819,3.9664552,4.090909,0.0,8.014384,0.0,1.9992663,22.017412,1.9907455,14.429623,0.0,0.0,0.0,8.996974,5.991475,11.000001,0.0,3.0571852,59.4748,1.9989003,11.052241,1.986803,0.02199459,0.0,9.996339,2.4120235,0.0,0.0,5.975529,15.999815,0.0,0.0,0.0,41.94033,0.0
8.970762,5.005407,19.290136,2.155425,0.0,9.038214,0.043988228,2.1187687,0.0,13.011732,24.043068,4.988913,0.0,18.211143,7.9916625,0.0,18.995068,60.069027,0.0,0.0,2.0234604,4.021628,16.018597,3.585044,5.978739,1.1656895,0.0,5.253849,1.0034814,22.040323,84.81029,1.8328447,0.0,8.9967,20.979656,5.012554,40.54051,-0.007331848,28.487362,0.0,1.4736071,0.06598282,33.717003,16.04884,87.882706,6.4720497,0.0,1.9761711,0.0,0.79178905,0.0,3.9901025,24.048384,5.9870806,0.0,0.0,0.0,0.0,0.0,28.06452,1.999265,18.016857,8.022639,0.0,11.974158,14.94749,0.0,2.995144,0.0,0.0,19.3125,9.012097,0.0,0.0,7.9983497,0.0,0.0,2.0010078,8.996697,14.014845,0.0,32.651947,0.0,69.996315,44.07662,7.9805703,12.949317,4.1202345,0.0,11.988999,0.0,0.0,23.446028,3.011639,15.400837,0.0,0.0,0.014662743,0.9879023,5.019885,11.000001,0.0,3.1524925,59.07917,0.0,13.051041,2.0894432,0.014662743,0.0,4.9981694,2.4853373,0.0,0.0,0.0,17.01246,0.0,0.0,0.0,22.022726,0.0
12.010446,5.9909267,21.206373,2.214076,0.0,14.943183,0.095308304,2.1994133,1.0007331,5.9824038,21.979288,14.050403,0.0,20.803703,12.012003,0.0,25.92567,78.04885,0.0,0.0,2.045455,4.021628,22.972418,3.7243404,5.978739,1.2609968,0.0,4.4455657,4.9839644,14.025657,99.11562,1.9354839,1.9937681,4.99817,23.023834,5.012554,43.480206,-0.007331848,30.838247,0.0,1.5029325,0.043988228,31.509357,17.974707,86.50954,15.028324,0.0,1.9761711,0.0,0.9530792,0.0,2.9925761,18.99277,11.035012,0.0,0.0,0.0,0.0,0.0,24.088701,2.9988973,17.025936,2.9865296,0.0,11.974158,32.979393,0.0,5.012283,0.0,0.0,19.3125,10.99203,0.0,0.0,3.9991765,0.0,0.0,0.0,6.0126495,5.992944,0.0,34.044075,0.0,78.045906,49.02641,22.043898,8.049579,4.1715546,0.0,11.011641,0.0,0.99963313,26.975533,10.004763,15.400837,0.0,0.0,0.036657333,9.984881,3.9943216,9.004032,0.0,3.2258062,59.34292,0.0,15.049854,2.1920824,0.07331371,0.0,12.995229,2.5806456,0.0,0.0,7.014758,20.050398,0.0,0.0,0.0,28.01421,0.0
10.008711,1.9969755,22.547745,2.265396,0.0,23.981398,0.18328476,2.3607035,0.0,10.992667,26.003668,12.014114,0.0,21.688967,2.0101736,0.0,35.936584,55.16544,0.0,0.0,2.0747805,3.0113647,18.005413,3.8269796,4.014298,1.3489733,0.0,6.3585052,5.987446,14.025657,119.04095,2.0381231,4.0010085,10.99597,24.960415,5.012554,46.4199,-0.007331848,30.423393,0.0,1.5469208,0.043988228,34.319103,11.940338,106.07717,30.056635,0.0,1.9761711,0.0,1.1290321,0.0,0.9975266,12.98066,5.047932,0.0,0.0,0.0,0.0,0.0,33.911304,12.995236,10.990288,5.973059,0.0,6.019798,28.945934,0.0,10.024558,0.0,0.0,19.3125,9.012097,0.0,0.9990834,1.0064139,0.0,0.0,6.003024,8.996697,3.0058646,0.0,34.17064,0.0,88.19539,41.955273,19.026848,15.982504,4.2302055,0.0,8.991752,0.0,1.9992663,26.975533,1.9907455,12.070929,0.0,0.0,0.036657333,3.9868937,9.985797,18.008064,0.0,3.3137827,65.013466,0.0,17.04867,2.2873898,0.17595291,0.0,14.994509,2.668622,0.0,0.0,4.0010076,15.999815,0.0,0.0,0.0,24.937496,0.0
18.015669,1.011456,22.675493,2.3387098,0.0,13.979108,0.28592396,2.4853373,2.0014663,9.983135,32.091827,8.959682,0.0,21.372797,2.0101736,0.0,23.872154,46.99274,0.75,0.0,2.1260996,3.0307915,16.018597,3.9589443,9.010813,1.4442816,0.0,5.496336,5.987446,6.011002,102.18105,2.1407623,0.99688494,12.958214,15.492668,3.9858835,46.556637,0.0,34.157158,0.0,1.6129036,0.15395927,34.118397,19.001833,93.71868,13.492571,0.0,4.995325,0.0,1.304985,0.0,3.9901025,16.943184,5.9870806,0.0,0.0,0.0,0.0,0.0,28.06452,5.497982,11.981208,8.022639,0.0,13.021078,26.098795,0.0,11.980568,0.0,0.0,0.0,10.99203,0.0,3.001466,3.9991765,0.0,0.0,2.0010078,8.01686,3.0058646,0.0,32.778496,0.0,94.84501,36.0627,18.97819,15.982504,4.3035192,0.0,8.991752,0.0,1.9992663,29.580648,1.9907455,16.64956,0.0,0.0,0.06598282,9.984881,1.9971608,25.947582,0.0,3.3724337,65.14535,0.0,15.049854,2.4120235,0.29325485,0.0,23.991207,2.7199411,0.0,0.0,4.0010076,17.01246,0.0,0.0,0.0,23.965906,0.0
12.974251,1.011456,23.952984,2.382698,0.0,23.981398,0.45454502,2.6319647,0.0,12.0022,13.001834,3.970769,0.0,21.436033,0.9805709,0.0,10.010913,44.132343,0.0,0.0,2.1700878,3.0307915,18.998816,4.03959,7.9858875,1.5689154,0.0,4.688049,10.001376,3.0054955,85.83209,2.214076,1.9937681,1.9992651,15.492668,14.011,48.88105,0.0,34.01888,0.0,1.6715546,0.46187687,27.49543,16.947582,77.92723,6.0332675,0.0,7.0263934,0.0,1.4736071,0.0,0.9975266,21.042337,11.035012,0.0,0.0,0.0,0.0,0.0,28.06452,9.996332,10.990288,8.022639,0.0,14.984053,18.031904,0.0,5.990288,0.0,0.0,19.3125,7.987992,0.0,0.9990834,5.0055904,0.0,0.0,0.9979836,6.0126495,3.0058646,0.0,38.09394,0.0,69.996315,37.005512,33.96609,13.9992695,4.369501,0.0,11.011641,0.0,3.9985337,29.916792,3.981491,14.568359,0.0,0.0,0.15395927,2.011089,3.0227244,18.983871,0.0,3.46041,63.82662,0.0,13.051041,2.5073318,0.43988228,0.0,14.994509,2.7639294,0.0,0.0,7.014758,21.97443,0.0,0.0,0.05865097,34.00569,0.0
14.01219,0.0,23.889114,2.4340172,0.0,12.050958,0.69648075,2.734604,1.0007331,9.983135,18.9868,9.977826,0.0,21.87867,7.0110917,0.0,12.06443,47.810005,0.0,0.0,2.1920824,2.0205286,12.044992,4.1202345,4.9965153,1.6788855,0.0,4.661108,7.9944086,6.011002,83.2776,2.2800589,0.0,12.9952345,23.992117,10.025108,47.718838,0.0,32.359425,0.0,1.7448683,0.7111435,25.08705,21.954826,82.04673,6.0332675,0.0,4.00724,0.0,1.6275663,0.0,1.9950532,21.998816,5.047932,0.0,0.0,0.0,0.0,0.0,17.072578,10.995964,15.044084,4.9775467,0.0,21.985334,23.014381,0.0,8.007419,0.0,0.0,4.002199,7.987992,0.0,0.9990834,3.9991765,0.0,0.0,2.0010078,8.01686,5.992944,0.0,41.38444,0.0,59.846874,24.041798,33.96609,6.999627,4.4501467,0.0,11.011641,0.0,0.0,28.908361,1.9907455,18.314516,0.0,0.0,0.19061565,2.011089,3.9943216,17.963707,0.0,3.519062,64.35411,1.9989003,11.992856,2.6319647,0.6304989,0.0,18.993038,2.837243,0.0,0.0,12.003023,12.05049,0.0,0.0,0.17595291,23.965906,0.0
6.969028,5.005407,25.102726,2.4780054,0.0,10.00229,0.82844543,2.8592377,1.0007331,9.983135,27.964252,10.995971,0.0,21.941898,10.001836,0.0,12.06443,42.906418,0.0,0.0,2.221408,3.0307915,11.051592,4.1055717,7.0036645,1.7961874,0.0,4.7419343,5.987446,15.027489,78.16856,2.3753662,1.9937681,6.9974346,23.023834,5.978829,48.12903,0.0,34.295456,0.0,1.8035192,0.8577709,29.703077,16.04884,74.15105,4.4975286,0.0,9.002564,0.0,1.759531,0.0,1.9950532,12.98066,7.9827795,0.0,0.0,0.0,0.0,0.0,32.97582,4.4983497,10.990288,10.013657,0.0,18.97544,23.963427,0.0,0.9780049,0.0,0.0,19.3125,4.983962,0.0,0.9990834,3.9991765,0.0,0.02199459,0.0,8.996697,17.97883,0.0,38.979836,0.0,79.09587,25.927427,25.450235,5.016407,4.5087976,0.0,8.991752,0.0,0.0,28.992392,0.0,20.118225,0.0,0.0,0.24926662,0.9879023,3.0227244,14.016128,0.0,3.577713,67.519066,0.99945015,7.054612,2.7199411,0.82844543,0.0,9.996339,2.9178886,0.0,0.0,19.01778,11.037845,0.0,0.0,0.2785921,36.92046,0.0
14.01219,5.9909267,27.082842,2.5219946,0.0,9.038214,0.9530792,2.9838705,2.0014663,8.001469,24.971777,4.988913,0.0,23.269796,4.020347,0.0,12.06443,89.899216,0.0,0.0,2.265396,4.021628,14.031795,4.0762463,4.9965153,1.9354839,0.0,6.78959,2.0069628,17.031164,78.67943,2.4706745,0.99688494,7.99707,24.960415,5.012554,51.06873,0.0,38.582394,1.0,1.8621702,0.93108463,35.52328,20.028957,69.001656,8.995057,0.0,15.040873,0.0,1.876833,0.0,2.9925761,22.955275,11.035012,0.0,0.0,0.0,0.0,0.0,26.895151,9.996332,11.981208,4.9775467,0.0,16.030973,14.94749,0.0,3.9731488,0.0,0.0,6.0032997,7.032164,0.0,0.9990834,5.0055904,0.0,0.043988228,0.0,8.996697,8.998809,0.0,42.523453,0.0,74.896095,40.06964,28.467285,20.998896,4.545455,0.0,20.980751,0.0,2.9989007,28.992392,3.011639,20.950703,0.0,0.0,0.29325485,6.985885,3.0227244,9.004032,0.0,3.6436949,66.06845,0.99945015,13.991655,2.785924,0.909091,0.0,11.995604,3.123167,0.0,0.0,6.49514,12.961878,0.0,0.0,0.36656857,34.97728,0.0
10.9725065,3.0084314,26.891222,2.5733137,0.0,13.015033,1.0630503,3.123167,0.0,9.983135,23.011179,8.959682,0.0,23.775661,4.020347,0.0,15.914758,75.1884,0.0,0.0,2.2947216,4.021628,16.018597,4.142229,9.993036,2.0527859,0.0,6.924302,8.99789,12.021994,96.05019,2.5659828,0.0,4.99817,23.023834,7.0055,52.16257,0.0,40.518425,0.0,1.9134893,0.97507286,36.72746,13.994589,85.479645,17.990099,0.0,8.01448,0.0,1.986803,0.0,3.9901025,24.048384,5.9870806,0.0,0.0,0.0,0.0,0.0,28.06452,5.497982,9.008434,10.013657,0.0,17.012465,14.94749,0.0,5.012283,0.0,0.0,5.0027494,7.987992,0.0,2.4998167,2.0128314,0.0,0.06598282,0.0,6.992487,4.997251,0.0,42.523453,0.0,69.996315,45.962246,18.97819,17.965725,4.5674486,0.0,9.96912,0.0,1.9992663,31.177324,1.0208935,20.950703,0.0,0.0,0.23460388,11.008063,7.017046,7.008064,0.0,3.6656895,68.57405,0.0,17.989285,2.8519058,1.0117302,0.0,18.993038,3.291789,0.0,0.0,10.496148,18.025106,0.0,0.0,0.4765396,17.974424,0.0
6.005223,3.0084314,27.785467,2.6246338,0.0,16.02776,1.1803522,3.233138,1.0007331,13.011732,36.013012,9.977826,0.0,25.48295,14.022177,0.0,35.936584,58.02584,0.0,0.0,2.3167152,5.0124636,19.992216,4.1642227,2.989372,2.1774197,0.0,4.7419343,4.9839644,11.020162,116.99733,2.668622,3.0041237,12.9952345,24.960415,5.012554,55.375732,-0.007331848,38.720673,0.0,1.986803,1.0410557,34.319103,16.947582,100.58451,16.015577,0.0,10.978736,0.0,2.096774,0.0,2.9925761,34.979477,9.978462,0.0,0.0,0.0,0.0,0.0,24.088701,5.497982,10.990288,5.973059,0.0,21.985334,27.996887,0.0,2.995144,0.0,0.0,0.0,10.99203,0.0,3.001466,1.0064139,0.0,0.13929653,0.0,8.01686,4.997251,0.0,44.168713,1.0000001,105.3445,46.905064,37.907715,22.982132,4.5821114,0.0,14.008888,0.0,2.9989007,33.362255,0.0,20.67321,0.0,0.0,0.16862202,5.0100803,5.991475,9.004032,0.0,3.7243404,70.02464,0.99945015,27.983326,2.8885632,1.019062,0.0,11.995604,3.4310846,0.0,0.0,10.496148,23.999722,0.0,1.000733,0.6524925,17.974424,0.0
10.9725065,3.993951,29.510077,2.675953,0.0,16.991852,1.2536659,3.3870964,0.0,5.9824038,14.962432,8.959682,0.0,25.040323,5.000918,0.0,27.979187,46.175476,0.75,0.0,2.324047,3.0307915,15.025195,4.208211,9.993036,2.265396,0.0,6.924302,10.503115,11.020162,104.22474,2.7639294,1.9937681,9.996335,17.967196,3.9858835,56.196114,-0.007331848,38.305817,0.5,1.8695011,0.99706745,38.734425,12.9674635,83.76321,8.995057,0.0,10.978736,0.029325485,2.214076,0.0,2.9925761,21.998816,9.978462,0.0,0.0,0.0,0.0,0.0,28.06452,4.4983497,17.025936,14.991203,0.0,22.966825,23.014381,0.0,0.9780049,0.0,0.0,19.3125,10.99203,0.0,5.0038486,2.0128314,0.0,0.29325485,0.0,12.025293,4.001558,0.0,42.903137,0.0,100.444756,42.898087,38.00504,15.049206,4.604106,0.0,16.028776,0.0,0.99963313,34.79087,0.0,21.08944,0.0,0.0,0.36656857,3.9868937,14.034092,9.004032,0.0,3.7609968,69.36529,0.0,35.978554,2.8152494,1.2023458,0.0,12.995229,3.5630503,0.0,0.0,12.262832,7.9999075,0.0,1.000733,0.740469,22.994316,0.0
